其他	0.18584070796460178	0.3181818181818182	0.2346368715083799
任职	0.7909738717339667	0.9148351648351648	0.8484076433121018
兄弟	0.5625	0.42857142857142855	0.4864864864864864
生于地点	0.8235294117647058	0.8571428571428571	0.84
政治奥援	0.3181818181818182	0.15555555555555556	0.208955223880597
请求	0.45454545454545453	0.5555555555555556	0.5
管理	0.6595744680851063	0.6813186813186813	0.6702702702702702
父	0.4722222222222222	0.4594594594594595	0.4657534246575342
归附	0.42857142857142855	0.6	0.5
母	1.0	1.0	1.0
祖孙	0.25	0.16666666666666666	0.2
投靠	0.16666666666666666	0.14285714285714285	0.15384615384615383
救援	0.6666666666666666	0.3	0.41379310344827586
派遣	0.65	0.8666666666666667	0.7428571428571429
攻伐	0.8088235294117647	0.6395348837209303	0.7142857142857143
杀	0.6071428571428571	0.68	0.6415094339622641
交谈	0.65	0.5652173913043478	0.6046511627906976
害怕	0.0	0.0	0
见面	0.6	0.5	0.5454545454545454
位于	0.6060606060606061	0.6153846153846154	0.6106870229007635
作者	0.5483870967741935	0.7727272727272727	0.6415094339622641
地点别名	0.6666666666666666	0.5	0.5714285714285715
设置	0.3225806451612903	0.3125	0.3174603174603175
属地	0.8	0.6436781609195402	0.713375796178344
封	0.6818181818181818	0.6818181818181818	0.6818181818181818
离开	0.4444444444444444	0.3076923076923077	0.3636363636363637
隶属于	0.3333333333333333	0.043478260869565216	0.07692307692307691
到达	0.7169811320754716	0.5846153846153846	0.6440677966101696
打败	0.5	0.5	0.5
别名	0.6666666666666666	0.75	0.7058823529411765
同僚	0.2962962962962963	0.5	0.37209302325581395
旧属	0.4	0.8	0.5333333333333333
合作	0.42857142857142855	0.42857142857142855	0.42857142857142855
游历	0.6666666666666666	0.25	0.36363636363636365
治所	0.2	0.3333333333333333	0.25
修建	0.7142857142857143	0.7142857142857143	0.7142857142857143
死于时间	0.6	1.0	0.7499999999999999
夫妻	0.3333333333333333	0.2	0.25
旧臣	0	0.0	0
死于地点	0.3333333333333333	1.0	0.5
micro	0.6347517730496454	0.6476121562952243	0.6411174785100286
macro	0.5088666162111222	0.5192411983013404	0.5140015625740747

