其他	0.18823529411764706	0.27586206896551724	0.22377622377622378
任职	0.7471783295711061	0.9168975069252078	0.8233830845771143
兄弟	0.5454545454545454	0.2857142857142857	0.37499999999999994
父	0.45	0.4864864864864865	0.4675324675324675
生于地点	0.7708333333333334	0.8409090909090909	0.8043478260869567
政治奥援	0.2857142857142857	0.11428571428571428	0.16326530612244897
请求	0.6666666666666666	0.6666666666666666	0.6666666666666666
管理	0.7111111111111111	0.7032967032967034	0.707182320441989
母	0.0	0.0	0
祖孙	0.2	0.1	0.13333333333333333
投靠	0.2	0.16666666666666666	0.1818181818181818
救援	0.8571428571428571	0.35294117647058826	0.5
见面	0.2222222222222222	0.16666666666666666	0.1904761904761905
攻伐	0.8	0.6190476190476191	0.697986577181208
交谈	0.7692307692307693	0.5263157894736842	0.625
地点别名	0.5714285714285714	0.5714285714285714	0.5714285714285714
设置	0.3157894736842105	0.375	0.34285714285714286
属地	0.6705882352941176	0.6477272727272727	0.6589595375722542
旧属	0.5	0.6	0.5454545454545454
派遣	0.6923076923076923	0.8	0.7422680412371134
位于	0.609375	0.6	0.6046511627906976
归附	0.5	0.2	0.28571428571428575
封	0.7619047619047619	0.7272727272727273	0.7441860465116279
隶属于	1.0	0.043478260869565216	0.08333333333333333
旧臣	0.0	0.0	0
到达	0.7446808510638298	0.5384615384615384	0.625
杀	0.7083333333333334	0.68	0.6938775510204083
合作	0.2	0.16666666666666666	0.1818181818181818
作者	0.6071428571428571	0.7727272727272727	0.68
同僚	0.28	0.4375	0.34146341463414637
打败	0.45454545454545453	0.5	0.47619047619047616
别名	0.6666666666666666	0.625	0.6451612903225806
离开	0.5	0.07692307692307693	0.13333333333333336
游历	1.0	0.25	0.4
治所	0.25	0.3333333333333333	0.28571428571428575
修建	1.0	0.5714285714285714	0.7272727272727273
死于时间	0.5	0.3333333333333333	0.4
害怕	0	0.0	0
夫妻	0.6666666666666666	0.4	0.5
死于地点	0.5	1.0	0.6666666666666666
micro	0.6385362210604929	0.6366344005956813	0.6375838926174497
macro	0.5278304744650676	0.43680092666867054	0.47802059957685494

