其他	0.15328467153284672	0.3181818181818182	0.20689655172413793
任职	0.7567567567567568	0.9230769230769231	0.8316831683168316
兄弟	0.45	0.42857142857142855	0.4390243902439024
生于地点	0.7636363636363637	0.8571428571428571	0.8076923076923076
政治奥援	0.3076923076923077	0.17777777777777778	0.22535211267605634
请求	0.45454545454545453	0.5555555555555556	0.5
管理	0.6213592233009708	0.7032967032967034	0.6597938144329898
父	0.4444444444444444	0.5405405405405406	0.4878048780487805
归附	0.42857142857142855	0.6	0.5
母	1.0	1.0	1.0
祖孙	0.2222222222222222	0.16666666666666666	0.1904761904761905
投靠	0.14285714285714285	0.14285714285714285	0.14285714285714285
救援	0.6666666666666666	0.3	0.41379310344827586
派遣	0.6290322580645161	0.8666666666666667	0.7289719626168225
见面	0.4	0.5	0.4444444444444445
攻伐	0.7671232876712328	0.6511627906976745	0.7044025157232704
杀	0.59375	0.76	0.6666666666666666
交谈	0.5909090909090909	0.5652173913043478	0.5777777777777778
害怕	0.0	0.0	0
位于	0.5942028985507246	0.6307692307692307	0.6119402985074627
作者	0.53125	0.7727272727272727	0.6296296296296297
地点别名	0.6296296296296297	0.6071428571428571	0.6181818181818182
设置	0.34782608695652173	0.5	0.41025641025641024
属地	0.7631578947368421	0.6666666666666666	0.7116564417177914
封	0.6226415094339622	0.75	0.6804123711340205
离开	0.4444444444444444	0.3076923076923077	0.3636363636363637
隶属于	0.2	0.043478260869565216	0.07142857142857142
到达	0.7169811320754716	0.5846153846153846	0.6440677966101696
打败	0.5	0.5	0.5
别名	0.65	0.8125	0.7222222222222223
同僚	0.47058823529411764	0.5	0.48484848484848486
旧属	0.36363636363636365	0.8	0.5000000000000001
合作	0.42857142857142855	0.42857142857142855	0.42857142857142855
游历	0.6666666666666666	0.25	0.36363636363636365
治所	0.14285714285714285	0.3333333333333333	0.2
修建	0.7142857142857143	0.7142857142857143	0.7142857142857143
死于时间	0.5	1.0	0.6666666666666666
夫妻	0.3333333333333333	0.2	0.25
旧臣	0.0	0.0	0
死于地点	0.3333333333333333	1.0	0.5
micro	0.5970245795601552	0.6678726483357453	0.630464480874317
macro	0.48365642831692857	0.5364624179752464	0.5086926840872368

